obj_id,frame,stim_heading
65,73851,2.1212912998741706
68,75083,0.41883854434322537
85,77209,-0.9573714803718854
104,81762,-1.7197839133624953
409,93514,-1.2288146016475365
522,95585,2.2926653856008343
564,97121,-1.7549491679415732
575,97831,2.455509990614752
575,98528,0.8885695222709641
632,99910,2.5109665041480875
853,100753,-2.2133021028958133
941,111388,-2.019644683597023
2239,183870,2.048759275680833
2467,184868,1.1594377626695944
2539,185449,-1.1558794020486136
2825,192336,-2.2710724639762745
2830,193318,-1.188298593550522
2869,194531,-1.781473002829222
3369,226430,-0.38313238151357343
3375,227551,-2.0368296341018923
3418,228089,-2.5004530911740406
3477,230369,-1.5338245336180611
3511,232055,-1.3648103452569214
3544,232565,0.6850042028066077
3553,233066,-2.2710724639762745
3569,233647,-2.6536522172511186
3717,238477,-2.2710724639762745
3765,241621,-0.5839726134336095
3774,242243,-1.7726201352836215
4400,257495,1.816458350456731
4505,261889,-0.8201953001935671
4535,263727,1.9424044721180203
4538,264942,0.236289163551435
4544,271759,-0.9344509961893933
4575,272736,-0.9497025734271405
4604,277894,-0.22349818925902518
4974,296377,0.2677210600780444
4995,301266,-0.7215888105593579
5340,303832,-1.8169683268659336
5817,324809,-1.7373335556385843
5834,325311,-1.7903356377453963
5838,327306,0.14057113963546972
5875,329556,-1.5419109727876619
5995,331134,2.135391976865135
5995,332012,-1.4497274235789934
6369,336117,-0.08278617289129922
7245,377837,-2.5222235752806457
7681,379333,-0.5040911038819981
8632,427599,-3.0223339118478223
8618,428270,-1.66763312583217
8618,429046,-0.04094880846723484
9318,438155,-0.08278617289129922
9420,438809,2.922035220093901
8797,446980,-2.0453796253048973
9595,447592,2.5567623517944615
10200,462069,0.27812652797549936
10221,462596,2.381590124927205
11309,474700,-1.2772472883294268
11339,475596,-1.2207177850524302
11357,476993,-0.3348693885742383
11392,477958,2.4446757608982153
11462,479184,1.2014946901046146
11462,480147,-1.7197839133624953
11653,487829,-0.6203746118900327
11688,488624,-0.43950665819489715
11688,489523,0.41883854434322537
11726,490873,2.0338775640288933
12506,515721,0.288492639561508
13445,542922,2.6155571448450505
13573,543445,-1.411529044241072
13582,543969,-3.0528855294198634
13593,544572,-0.4466299571044756
13634,546505,1.4911482916998515
13788,549624,2.663619568838779
13854,555817,2.7001347016356
14173,558425,-2.2515405890683393
17099,602063,2.773966092323726
17240,604728,-0.540324133515761
19370,641781,-1.17208473759287
19374,642283,-0.3554180093350883
20542,666809,0.6669611284426237
20542,667368,2.381590124927205
23304,712656,-1.7637784041191396
23815,717212,0.044062462630243514
23913,718806,0.841897436236192
23978,720375,-2.8148279194080614
24211,726862,3.1336362980695993
24751,733234,0.45697893951707474
25393,743171,-1.608006812766453
25428,744250,-1.293310180505033
26092,754551,-0.5839726134336095
26245,756492,-0.9650681428599718
26330,758051,-1.372656832921107
27681,767881,2.135391976865135
28652,786884,-2.576924179287985
28742,789430,-2.0960171143978386
28836,790337,1.6737616674334863
29355,796553,-1.6590268639462444
29527,803458,-2.8148279194080614
29785,807927,0.8232399827545315
30780,824664,-0.09315228447730785
31031,827820,0.466350482209042
31552,835295,-0.46808597532275065
32877,845432,-0.8063375505408216
32905,846101,-0.5040911038819981
33578,856077,1.9885732535903513
33621,859280,-0.6203746118900327
33636,859791,0.5447349908778926
34268,868708,-2.8356607370598064
34283,869404,-1.5500383200117736
34367,870638,-1.5829409440750173
34624,874070,-2.37244997414415
34733,875399,1.1764008034767868
34864,876889,-2.37244997414415
34864,877392,-2.3210292028598514
35410,884065,-0.43239884439025617
36741,901122,0.05476921544873039
36697,903462,-0.8476397252689387
37147,906375,-0.15441459577788452
37467,908122,-0.6784180099611791
37682,910303,-1.2611382460096308
38402,922562,-0.17443645941607142
39191,927987,-2.544067078432853
42593,954512,-1.075275389003687
42673,955453,-2.9364462460843233
43868,965343,-2.9749632905570147
44702,971960,-0.9883169147550586
45352,974600,0.022688240750860608
45481,975705,-2.6427094960910105
46225,987282,-0.482454817784933
46275,988406,2.1768177026497546
46507,993026,-0.5766914421386179
46593,994498,-1.7726201352836215
47804,1009193,-1.5419109727876619
48025,1010370,-0.7993767323296036
50147,1034676,1.8005606006016035
50181,1036029,-0.6784180099611791
50206,1036768,-1.5098179324943481
51098,1061849,-0.972791795103502
51935,1078624,1.1249815694604974
52441,1084751,-0.6203746118900327
53271,1091749,-1.6504481753273008
55348,1114029,-2.3008600132197827
55785,1115212,1.2179812647799937
55844,1116025,1.098705998777841
56344,1124419,-2.1372394894174196
56447,1127455,1.4480183134588687
56640,1131147,-0.7642767899007962
56698,1132177,-1.0196553540068791
56858,1133694,0.27812652797549936
56914,1134652,-0.6639469676512828
57433,1144567,0.9997077085214429
57519,1146003,-0.17443645941607142
57717,1148038,-2.4039163555936534
57763,1171190,-0.41117491911406356
59624,1186567,-0.21380494388833365
59873,1189607,1.6114300113923592
59873,1190116,-0.8063375505408216
59996,1190885,-2.3109144884773505
60177,1192618,-0.7572019328117786
60591,1209026,2.255498968811227
62502,1227358,-0.9193191611686011
62734,1229151,0.712283339115232
62931,1230508,1.1848129871988449
63712,1234731,-1.6164312682507092
64019,1236984,-3.0123437340031307
64144,1238182,-1.8880711475657377
64545,1242279,1.6580780738912841
64540,1242924,0.9813492244272357
65063,1249464,-1.253068974042733
65571,1256402,-1.9234994053100536
65896,1263061,1.0720909933214113
66026,1264964,-2.3312026114360593
66069,1266305,2.994673784254786
67131,1279320,2.135391976865135
68214,1287142,1.339401544379837
68550,1290117,-1.17208473759287
69259,1307405,-0.5548602730325453
70275,1317885,1.1679421174040385
70378,1320526,0.9443978112985884
72078,1336505,-1.9587279755938718
72193,1338301,-0.9883169147550586
73085,1345880,-0.3416952695791918
73203,1346779,2.3399237336960885
74769,1369631,-1.566412627469027
77391,1404157,-2.8868048072066212
77400,1409939,2.860559122828328
79368,1426068,-0.5766914421386179
79750,1428775,-1.66763312583217
81132,1446778,2.994673784254786
82056,1450468,-0.9573714803718854
82231,1451846,2.8482038294057745
82431,1455500,-1.5019022477483523
84154,1482401,-2.019644683597023
84858,1493547,-0.9117998595241041
84858,1494074,2.7369492283647756
84739,1494575,-0.46092030328381917
84907,1495200,0.6490448010332682
85599,1515530,-2.3312026114360593
86636,1526114,-0.030406787587814423
86727,1527487,0.675967468774522
89166,1545258,2.2926653856008343
89602,1552572,2.381590124927205
90461,1575041,0.9258292958668259
90489,1575565,-0.2710101271248418
90489,1576140,0.6850042028066077
90631,1576781,-0.5548602730325453
90795,1579178,-0.9650681428599718
93475,1631610,1.089870530003512
93495,1632421,-1.7637784041191396
93638,1634202,1.0631493121171032
93649,1634766,-0.569411814738404
93704,1636772,1.895547945899553
95358,1656981,-1.5582058047629783
95358,1657645,0.6669611284426237
95577,1658345,-1.1801911327308763
95654,1660114,-1.4268946136739034
95696,1661121,-0.8132772629915382
95833,1661621,-1.4038053919975417
95957,1662692,-1.7373335556385843
96138,1664640,-2.1614980655316365
