obj_id,frame,stim_heading
16982,1009863,2.3322622749081594
17068,1013533,2.316330670218557
17433,1016939,2.346332724654715
17694,1022511,2.351122999326982
18560,1034466,2.36208248239747
75002,2157291,2.331778304654047
75002,2157791,2.3716052065466138
75035,2159520,2.340218102941657
80996,2339711,2.3763326200381023
81000,2340961,2.374899694319486
81000,2341608,2.3164059583526835
82979,2396981,2.3196197439709167
82979,2397712,2.3268786265105117
86220,2577401,2.381151510733728
86322,2579630,2.378597817798731
86506,2581911,2.3257866268883167
89066,2692716,2.3222565502553096
90579,2736767,2.348328439839382
90821,2744998,2.355343300999906
92902,2857200,2.373665635481873
94445,2895920,2.3469237125189704
142599,4640914,2.330694482375802
151977,5324852,2.323508847878658
152290,5363947,2.338142837741299
152955,5394040,2.369275082820995
162473,6157684,2.3549572215308
182238,7054964,2.3310318450482184
193526,7705414,2.37635487719872
