obj_id,frame,stim_heading
4,866469,2.340405374071462
10,867087,2.3566983968642616
10,868392,2.36284120034387
20,869612,2.3323426592174026
30,890236,2.3451854024453676
64,967798,2.370780988196989
82,1015589,2.3280585558430404
124,1081462,2.365757159166433
129,1142099,2.344269302305934
255,1234243,2.3667891900734532
389,1249033,2.348796736599611
400,1249600,2.326093898686949
532,1275204,2.373324075147859
536,1276423,2.357719567254387
804,1377916,2.3751271966432848
804,1378666,2.332205580198794
808,1380513,2.326542284732059
981,1384407,2.326494639219461
982,1385451,2.3728848126695627
982,1386191,2.3656211146246706
1035,1389711,2.3610600895679217
1035,1390663,2.3668739977668523
1134,1397781,2.3505169899562546
1268,1428486,2.359983642255414
1315,1444738,2.36182830263263
1451,1483702,2.357178830367344
1643,1530930,2.3813003717174417
1643,1531838,2.3763767549346166
1926,3970072,2.375645145866728
1926,3970575,2.3606045535176903
1926,3971191,2.3194112767635544
2009,3973633,2.3770380656672137
2009,3974314,2.3177858910194553
2014,3978112,2.3194981872550926
2014,3978815,2.3673200864130584
2020,4502829,2.315100159099111
2020,4503512,2.3684778243915794
2020,4504010,2.384230861077068
2039,4504877,2.3558705814639156
2039,4505377,2.323350631950489
2040,4506053,2.3533147802291166
2040,4507057,2.340419700173598
2042,4508325,2.315201099130698
2042,4508829,2.329588644606375
2067,4605613,2.3520366844734477
2068,4606207,2.3406152200893473
2074,4611860,2.3763859553823945
2738,4949150,2.351080410565361
2746,4951542,2.3373854350975987
2746,4952617,2.3364571595603207
2746,4953402,2.3245801617583277
2891,5012653,2.3457920421398004
2926,6230593,2.366362459151868
3025,7940551,2.3743063870743373
3033,7976693,2.373233276066498
3052,8003885,2.3718459178216276
3060,8144173,2.3818564959670088
3091,8144803,2.3335559481066652
3096,8145894,2.3170712809913647
3115,8354440,2.344441766395164
3118,8356531,2.368683917561351
3130,8495499,2.3193115629506273
