obj_id,frame,stim_heading
939.0,33304.0,2.3857805632765383
1104.0,45386.0,2.352558296387647
1122.0,46052.0,2.382683105900598
2815.0,139763.0,2.3489828860693973
2820.0,140545.0,2.3532226396288882
2820.0,141045.0,2.34863014774884
3377.0,180461.0,2.345676562366016
3463.0,291288.0,2.3381176057767936
3708.0,333633.0,2.346095631634689
3717.0,336991.0,2.372335172129511
3731.0,351860.0,2.361158436865023
3838.0,394643.0,2.3158241644933217
3838.0,395594.0,2.319152605229175
3838.0,396621.0,2.353324987064612
3956.0,403873.0,2.3745294074060874
4035.0,424048.0,2.3386684551897106
4093.0,431825.0,2.342420715089465
4191.0,450089.0,2.335909579619325
4212.0,453895.0,2.363005954892662
4254.0,457471.0,2.3800634067291435
4287.0,461817.0,2.3459863378528185
4308.0,463044.0,2.347797013596218
4431.0,476778.0,2.3790621715076776
4484.0,477332.0,2.354153261540369
4533.0,513497.0,2.3745578110437133
4540.0,518655.0,2.3832789708832363
4543.0,522599.0,2.3354961909354675
4589.0,526191.0,2.3361895843214198
4607.0,545493.0,2.3817649066685105
4629.0,554619.0,2.3779079569219763
4646.0,566257.0,2.3829312622236323
5129.0,577611.0,2.3524678304240485
5188.0,582417.0,2.37795656876251
5396.0,606369.0,2.375487571573335
5401.0,610521.0,2.321648094325698
5415.0,611020.0,2.332797128756609
5483.0,626273.0,2.35438314544219
5519.0,632576.0,2.3350735570510905
5769.0,646518.0,2.3808436671388393
5769.0,647308.0,2.3250153175308763
5778.0,651022.0,2.3841427730071807
5923.0,654459.0,2.326640896684418
6122.0,669573.0,2.3646173172917555
6146.0,671126.0,2.3735023752417215
6189.0,673156.0,2.347621996210055
6214.0,675457.0,2.351818173177773
6218.0,675980.0,2.341778026302445
6218.0,676666.0,2.348274305336994
6230.0,677736.0,2.3454913976415646
6266.0,679714.0,2.329520813550865
6293.0,687109.0,2.3222126163069547
6293.0,687785.0,2.371419186787269
6354.0,688366.0,2.3539123519578666
6516.0,693900.0,2.316074719686087
6587.0,708378.0,2.3506988500790458
6609.0,712725.0,2.3832434570056207
6658.0,715076.0,2.3793719224259853
6780.0,728542.0,2.3692554710238554
7048.0,743111.0,2.364981748441716
7398.0,757802.0,2.3425553559376273
7544.0,770181.0,2.383898063494552
8163.0,796256.0,2.339573941304261
8355.0,815426.0,2.3170906026968727
8696.0,826985.0,2.3774238523853706
9118.0,871598.0,2.3732451520914464
9398.0,4523976.0,2.378212086313924
9440.0,4737465.0,2.385325901463106
