obj_id,frame,stim_heading
180,11968,2.3408866110681963
360,20940,2.355865765086235
829,29023,2.3681907631873527
878,31351,2.3506466170166793
1031,36765,2.3609226419799954
1126,41638,2.3792769537506935
1136,43243,2.3183398785729956
1264,53243,2.3601067681288757
1264,53882,2.36068123812801
1315,1421045,2.3551197978596594
1464,1543326,2.3231233631476225
1710,1552743,2.3337669705241324
2294,1585158,2.3571731298686074
2695,1597830,2.332382976233512
2779,1613525,2.336878893438451
2803,1614370,2.3826725677520106
2929,1615971,2.3804322030565443
2930,1616473,2.3684271915466883
3031,1620477,2.339958468295138
3031,1621116,2.3694316891730107
3155,1639059,2.366249427761976
3237,1642290,2.3607305021766574
3313,1657636,2.379184427500244
3339,1660141,2.385912070752911
3349,1661912,2.3854334259990617
3428,1672102,2.383791958053944
3435,1672960,2.369966434588956
3570,1682196,2.319417631168774
3636,1686928,2.366408043089871
3925,1689954,2.3794269571784152
3925,1690649,2.3393278574650225
3946,1692025,2.3425811903853955
4010,1693088,2.3568039160328977
4076,1697420,2.3834594111658807
4473,1738924,2.3773706142490676
5327,1829889,2.332864737717868
5644,1937725,2.3836996982445915
5709,1997946,2.364799669391616
5766,2002098,2.3749078827591923
5974,2723133,2.343302156639837
5980,2824981,2.370555849274563
