obj_id,frame,stim_heading
854,28820,-1.4421461909116506
1235,70913,-2.2809376242332995
2538,80275,-0.5185621461918942
2582,81351,-1.9411440356996978
2690,82339,-1.7197839133624955
2711,83236,1.089870530003512
2715,83753,-1.472284677819365
2722,84478,-0.6784180099611791
2722,84996,1.3265253665224652
3295,104558,-1.7549491679415734
3313,111523,-1.293310180505033
3942,158181,-2.631756257077422
3942,159083,-0.9961167606851711
3942,159668,-1.6590268639462447
4042,161509,-0.8408138442639852
4042,162128,-2.587890594084404
4138,165869,-0.24269716004078815
4160,166746,2.107050081999703
4178,167411,-2.9364462460843233
4232,170330,-1.3490521818991543
4240,171717,-0.8476397252689386
4393,185447,-2.0453796253048973
4479,186680,-1.7373335556385843
4542,187898,-0.46092030328381917
4567,192640,2.52230240998258
4568,193833,0.5363228071558344
4568,194970,-0.3145397652395063
4616,197178,-1.6418981841242961
4633,198623,-1.2207177850524302
4666,308046,1.365632995546178
4674,313121,-0.8679693486036707
4714,320298,2.135391976865135
4717,325419,2.135391976865135
4729,326919,0.5113730753428748
4729,327722,0.5874762398120248
4729,328251,-0.9344509961893933
4729,328871,0.0762098220898984
4729,329879,1.2014946901046146
4793,332614,-1.6080068127664533
4793,333122,1.1931778703427995
4876,340547,-2.467978210605599
4889,356915,2.5452026059959274
4889,357580,0.999707708521443
4889,358202,-0.5185621461918942
4890,359162,0.054769215448730445
4918,359720,2.2036766177868614
5026,362935,0.6312652643511671
5026,364096,-0.41823232394238075
5026,364620,0.6312652643511671
5030,366037,0.5363228071558344
5035,367186,1.895547945899553
5253,381083,-0.4752643827291744
5253,382090,-0.6494453641389928
5253,383410,-2.761940767444689
5253,384161,1.3265253665224652
5253,384998,-2.425117336295155
5253,387232,-2.2418762231754075
5253,388562,2.499709575321921
5253,389462,2.2036766177868614
5313,392473,-0.2616385844328746
5319,395450,2.255498968811227
5323,397471,-0.7783735114416649
5554,422681,3.042080945166411
5568,439666,-1.0117868418441225
5693,450237,-0.8679693486036707
5880,518044,-1.115458941091413
5898,521530,-1.4192257067291585
5909,529998,-0.8132772629915382
5911,539916,-1.0354548946745445
5925,3694317,-1.6080068127664533
5940,3695968,2.2926653856008343
5939,3696519,-1.888071147565738
5946,3697202,-1.5019022477483523
5947,3697928,-0.38313238151357326
5954,3698967,-1.2288146016475368
6005,3699569,1.626905141215019
6032,3700712,-1.396055534044492
6032,3701320,2.860559122828328
6106,3720868,-2.946178706615632
6112,4495350,-2.56596303860655
6112,4496116,0.3797055416401862
6112,4496741,0.9351199915265754
6113,4498366,0.8605678971773396
6117,4499413,-2.019644683597023
6118,4677689,-1.17208473759287
