obj_id,frame,stim_heading
221,443637,0.832566272083715
223,446850,-1.7726201352836215
224,448128,-1.8436389047145965
271,481731,-1.7285498338353213
633,898182,-0.7572019328117786
633,898807,-1.7285498338353213
784,1157210,0.288492639561508
788,1165318,0.6048731809172785
789,1165821,0.832566272083715
851,1199838,-2.425117336295155
921,1335278,0.7214280858332363
1096,1425028,-0.061937921901659955
1874,1494203,1.642456830523246
1941,1624522,-1.107399160191826
1958,1640959,-1.472284677819365
1959,1643929,-2.1946110993879984
1960,1645595,-1.3252654748801749
1964,1652420,2.2926653856008343
2069,1675084,-2.631756257077422
2141,1692203,-1.3093188713363826
2150,1701926,-0.7783735114416649
2162,1713589,0.570247185947983
2272,1814608,-0.785394114607701
2444,2277295,-0.7358791567387014
2538,2436174,-0.8063375505408216
2540,2439277,-2.3414331027109268
2540,2440501,-2.522223575280646
2591,2670420,0.6850042028066075
2594,2672220,1.9885732535903513
2594,2673122,-2.6098287015995676
2594,2673755,1.7687490127314358
2963,3792044,-1.1396910804967328
2965,3798115,-0.8270911045080888
2993,4405516,-0.5766914421386178
3112,6270006,-2.9266468317076972
3112,6270570,0.29881740294948617
3139,6324086,1.1931778703427995
3151,6510215,-0.8679693486036707
3156,6517207,-2.087661510875637
3163,6537538,-2.0538998192297386
3184,6687423,2.0037789014880203
3203,6809473,-0.5113224315086632
3205,6810358,-2.9364462460843233
3207,6811093,2.3513283485530456
3212,6811826,-0.9961167606851711
3225,6813744,0.5874762398120248
3233,6816789,-2.2612730495996485
3262,6901200,-1.8347468379445722
3297,6988698,-0.3078141744904854
3297,6989867,0.7031635080283534
3297,6990686,-2.0960171143978386
3301,6992857,-1.5829409440750173
3301,6993935,1.0179722863263259
3303,6994900,0.7953064984878534
3304,6996435,-1.4497274235789936
3325,7058879,-3.0031081962959734
3348,7199327,0.6312652643511671
3350,7247943,1.4199609531824784
3360,7340132,-2.0538998192297386
3361,7341497,-1.9499442537906089
3365,7346658,0.3993911744408134
3376,7385143,-0.4752643827291744
3378,7387690,1.3924919106832847
3411,7461364,1.4911482916998515
4119,7813546,-1.3726568329211073
4158,7893446,-1.9058048065999713
4176,7963272,1.0361315915480718
4181,7983943,-2.7832234038607275
4191,8134006,-1.3173004198252938
4437,8318123,1.7211119256169458
4449,8507803,0.8605678971773396
4462,8545496,0.24680026702239707
