obj_id,frame,stim_heading
3,133251,-0.9573714803718854
13,487444,-0.1443246056634314
15,490822,-0.3623138136496098
22,494638,0.6048731809172785
33,499901,-1.4192257067291585
36,501110,1.2409541828429431
40,511130,-1.1801911327308765
42,519526,-0.8408138442639852
43,521729,1.2409541828429431
45,522279,-1.676265813264229
87,533434,0.10840159084786156
98,534927,-3.105691146348301
103,540199,-2.8460002964085716
151,577442,2.2299080689532023
219,578302,-1.7637784041191396
243,633791,-0.569411814738404
291,725817,-0.040948808467234775
419,807849,-0.46808597532275054
438,821986,1.276644227732205
474,883548,-1.3411422924264995
740,1131522,0.6850042028066075
784,1191946,-1.472284677819365
927,1330348,-0.4253071810313984
938,5230071,2.6155571448450505
942,5250619,-0.504091103881998
947,6021079,-0.43950665819489704
953,8281240,-2.587890594084404
961,8625057,-1.0039403541799368
971,8630226,3.042080945166411
973,8631408,-2.2612730495996485
978,8633302,-1.1801911327308765
