obj_id,frame,stim_heading
37,19247,-2.3109144884773505
669,858298,-2.56596303860655
672,859976,-2.906852040714796
683,864256,1.2014946901046146
687,866043,-1.2449912467867779
687,866654,-1.0354548946745445
687,867578,1.1336595545426544
690,868321,-2.4572112521815273
695,1007529,1.4480183134588687
710,1008827,1.7846548066665198
751,1010476,-2.761940767444689
791,1317991,-1.1235282130583109
792,1318602,-0.17443645941607136
793,1319113,0.9721384217867325
794,1319837,1.184812987198845
815,1320445,-2.9558430725085643
823,1321522,-0.28031429738796726
824,1322045,1.8640234052961218
831,1323438,0.7489973725679467
836,1324310,-1.411529044241072
844,1344751,-0.8968577412892231
844,1345495,0.34975495086208463
847,1346309,-1.7110370830388195
853,1357625,-1.107399160191826
853,1358296,0.45697893951707474
853,1358796,-2.3517189992754
854,1359569,-1.6164312682507092
855,1360196,-1.5996162985535562
855,1360828,-0.728741047251899
855,1361412,0.6579864822375762
855,1362029,1.7052862080369176
855,1362619,-1.3490521818991543
858,1363215,1.5354320493041458
858,1363766,2.0635221744270025
858,1364574,1.2097627190118045
893,1366144,-2.576924179287985
893,1366728,0.8605678971773396
896,1367651,-2.3008600132197827
897,1368910,0.9258292958668259
910,1377088,-0.6494453641389928
912,1378394,-0.2616385844328746
918,1382006,-0.17443645941607136
918,1382720,-0.4896565654244045
921,1383932,-0.9344509961893933
921,1384774,-0.7501102694529207
927,1386966,-0.21380494388833363
928,1387865,0.9905394794421074
941,1395844,-0.6203746118900327
943,1397658,0.9905394794421074
945,1398432,0.7397865699274435
947,1399195,-0.9883169147550587
950,1400327,1.4061514219999445
952,1401280,0.16197235748024166
952,1401856,-0.10347704786528594
959,1405196,1.3524379223581637
981,1412631,2.3513283485530456
1015,1415200,0.48489058084026804
1018,1416585,1.8640234052961218
1080,1548825,-2.946178706615632
1080,1549322,0.36977681450027156
1086,1549863,1.7687490127314358
1101,1553729,-0.48245481778493293
1140,1556058,-0.7430024556482798
1140,1556563,1.5504273450643906
1165,1560817,1.3138106445218125
1180,1565269,0.14057113963546974
1183,1565896,0.6048731809172785
1305,1595826,-0.5548602730325453
1345,1601440,1.689500227065489
1346,1602775,-1.253068974042733
1360,1605658,-1.66763312583217
1362,1606198,-2.1372394894174196
1360,1606716,-0.2522005987411335
1405,1608248,-1.411529044241072
1405,1609651,1.689500227065489
1452,1611713,2.0487592756808333
1590,1616730,1.1931778703427995
1689,1635077,-1.3013217980973568
1691,1641700,-1.1477825854535073
1695,1643387,0.4380375151249884
1784,1657703,1.7369695767988822
1791,1660700,2.2926653856008343
1817,1663607,0.23628916355143503
1855,1697433,0.19395792550395347
1855,1697944,0.6669611284426236
1855,1698446,-1.4268946136739034
1855,1699039,-2.0538998192297386
1855,1699775,-0.7572019328117786
1855,1700299,-0.3623138136496098
1855,1700958,-1.3013217980973568
1855,1701651,-1.487161020668014
1855,1702471,0.23628916355143503
1855,1703628,1.0451683255801574
1855,1704208,-2.751242041127467
1861,1704978,2.163158191333095
1873,1706542,-0.5839726134336095
1873,1707073,0.7305963149125718
1873,1707827,-1.1558794020486136
1873,1708567,2.316623052580176
1873,1709120,0.5113730753428748
1873,1710008,0.7582272239650143
1873,1710657,-1.099349898771617
