obj_id,frame,stim_heading
16982,1009863,2.3513283485530456
17068,1013533,0.7214280858332363
17433,1016939,-2.467978210605599
17694,1022511,-2.0538998192297386
18560,1034466,-1.1964060543701676
75002,2157291,2.304726383233706
75002,2157791,-0.5548602730325453
75035,2159520,-3.0528855294198634
80996,2339711,-0.2331293193814972
81000,2340961,-0.3416952695791917
81000,2341608,0.7214280858332363
82979,2396981,0.9813492244272357
82979,2397712,1.689500227065489
86220,2577401,0.20457925200083052
86322,2579630,-0.03040678758781436
86506,2581911,1.5504273450643906
89066,2692716,1.176400803476787
90579,2736767,-2.2809376242332995
90821,2744998,-1.7197839133624955
92902,2857200,-0.41823232394238075
94445,2895920,-2.414495891823244
142599,4640914,2.1903246121282955
151977,5324852,1.2888694003194927
152290,5363947,-1.8436389047145965
152955,5394040,-0.7072447311140027
162473,6157684,-1.7461337737294955
182238,7054964,2.2299080689532023
193526,7705414,-0.2331293193814972
