obj_id,frame,stim_heading
174,153839,-1.3013217980973568
174,154427,0.832566272083715
175,155271,-1.236906106604311
196,185768,-2.0282509454829487
196,186674,-0.7783735114416649
196,187590,1.689500227065489
196,188486,-1.1964060543701676
196,189503,0.3797055416401862
322,377366,-2.232281025939304
1061,606203,0.1191305329943018
1478,769639,1.2014946901046146
1477,770207,2.0037789014880203
1515,814505,1.264583230099333
1649,1205118,-0.7783735114416649
1949,1407633,-2.2515405890683393
1960,1409060,1.4911482916998515
1964,1410523,0.5788402352365245
2008,1555371,1.0179722863263259
2043,1594027,0.5874762398120248
2118,1622817,-0.9650681428599719
2122,1644054,-1.7110370830388195
2138,1667582,-1.8080846891245175
2143,1681071,1.264583230099333
2242,1686813,-0.9650681428599719
2353,1730971,0.36977681450027156
2374,1751481,-1.2288146016475368
2426,1754843,-2.153453275811132
2432,1755974,-0.1341841067926684
2484,1764274,0.4284696744656974
2561,1793552,1.1594377626695946
2564,1796498,1.689500227065489
2574,1805972,-2.4357785282392825
2623,1815551,0.6940700014700169
2692,1821317,0.4475409538253336
2716,1837748,0.5031545295746856
2799,1847407,0.19395792550395347
3140,1856682,2.1212912998741706
3458,1865717,-0.728741047251899
3458,1867139,-0.41117491911406345
3485,1867816,-0.09315228447730778
3665,1870633,1.276644227732205
3694,1871841,2.0338775640288933
3695,1872611,0.4940574571140751
3748,1886480,1.264583230099333
3913,1917000,-0.05145991193819683
4209,1961452,-1.188298593550522
4296,1981803,-1.7110370830388195
4303,1987393,0.4475409538253336
4399,1991886,-0.08278617289129916
4444,2000549,2.0487592756808333
4445,2001258,0.6048731809172785
4556,2025378,0.675967468774522
4688,2051114,-0.39011372434817226
4943,2096227,1.2526865607528634
4977,2108716,0.1191305329943018
4980,2109785,0.22574714267201457
5033,2115494,-1.05929676727575
5034,2116192,1.3789850012047438
5033,2116812,-1.5500383200117736
5418,2134566,-1.9936720487821433
5458,2137627,1.1336595545426544
5517,2140726,-2.8665166842479124
5517,2141230,0.6312652643511671
5517,2141871,0.5113730753428748
5517,2142371,1.816458350456731
5517,2143010,0.9351199915265754
5469,2143590,-1.93232864148762
5469,2144142,-0.9043125092816788
5587,2144953,-0.5985365004095675
5587,2145480,-0.38313238151357326
5587,2146018,1.7369695767988822
5587,2146518,-2.169500493585642
5587,2147206,0.23628916355143503
5587,2147849,1.9885732535903513
5587,2148980,-1.4497274235789936
5587,2149559,-1.9058048065999713
5587,2150243,-2.169500493585642
5699,2157205,-2.7726019593888167
5735,2158109,1.642456830523246
5904,2161230,-3.0426055103772907
6537,2182495,-0.48245481778493293
6572,2183122,-1.8791931203046757
6664,2184721,1.0720909933214113
6677,2185374,2.176817702649755
6752,2186663,-2.9558430725085643
6796,2188013,0.21517642077981425
6796,2188512,-0.5475898952693191
6880,2194027,-2.6972662045099307
6891,2196135,-0.3485449835120624
6879,2196815,-2.835660737059807
6940,2197726,-2.8868048072066212
7196,2205387,0.7489973725679467
7328,2218194,-0.21380494388833363
7519,2225201,-2.2418762231754075
7670,2229964,-0.8476397252689386
8089,2246167,-2.0368296341018923
8231,2249879,-1.541910972787662
8735,2255646,1.5960382311338495
8810,2256588,-0.9043125092816788
9547,2268096,-2.686391360106832
9861,2279324,-1.3882802723459853
9861,2280025,-0.6711866823345138
10063,2289949,-0.03040678758781436
10384,2311379,0.38957746873519383
10711,2330616,2.255498968811227
11113,2333877,-0.15441459577788444
11140,2334853,0.9443978112985884
11595,2347368,-0.5548602730325453
12431,2369665,1.301258394067283
12431,2370453,-2.8460002964085716
12487,2371465,-2.467978210605599
12487,2372014,-0.9805416530565519
12593,2373167,1.217981264779994
12897,2393419,-1.566412627469027
12968,2396634,-2.3312026114360593
13194,2405661,0.4091452989725338
13494,2417564,-1.6849237557123755
13593,2420691,0.0762098220898984
13978,2426756,0.0762098220898984
14056,2428794,1.0720909933214113
14056,2429347,-0.5839726134336095
14228,2440946,0.9813492244272357
14343,2444601,-0.39711499923547594
14602,2449273,-0.009238896916630308
14772,2453611,-1.967493896066698
14875,2458682,-2.7832234038607275
15125,2469145,-0.1443246056634314
15186,2474944,-2.761940767444689
15594,2497729,1.895547945899553
15728,2501193,-1.3013217980973568
15856,2505156,1.0987059987778411
16124,2513507,-0.4896565654244045
16130,2515175,2.0635221744270025
16133,2516375,-2.6536522172511186
16134,2516875,0.47565465247216737
16668,2539297,-1.7461337737294955
16668,2540073,-1.8169683268659338
17291,2555773,-0.19423711365099364
17390,2559087,2.2680512192657565
17442,2560604,-0.6349192185738578
17706,2572479,-1.0039403541799368
17708,2573146,-0.41117491911406345
17862,2582741,0.054769215448730445
17946,2588217,-2.185375561680841
18209,2596372,2.328355430490096
19034,2624019,0.6850042028066075
19187,2627253,1.1931778703427995
19009,2628904,-2.6645818194648063
19168,2630585,-2.2515405890683393
19260,2641328,1.9268527828097932
19660,2653252,1.642456830523246
19792,2660200,-0.3692318508516387
19958,2665375,1.217981264779994
19960,2666021,-0.2331293193814972
19960,2666528,-1.1801911327308765
19995,2668051,0.4091452989725338
20144,2674245,-0.4968689036373094
20241,2677275,-1.3252654748801749
20874,2696276,-2.2710724639762745
20818,2700390,0.1191305329943018
21213,2708737,-1.3569418330941647
21225,2710586,0.3797055416401862
21405,2735967,-2.087661510875637
21405,2736467,0.9721384217867325
21439,2744081,-0.9961167606851711
21457,2748290,-0.1843651865559859
21461,2748934,-1.3013217980973568
21689,2755930,2.1212912998741706
21689,2756531,1.089870530003512
22088,2769933,-2.946178706615632
23143,2787914,-2.906852040714796
23347,2790977,2.1493486601505607
23593,2800764,-2.544067078432853
23996,2820218,0.34975495086208463
24078,2826086,-1.4268946136739034
24350,2835946,0.36977681450027156
24774,2854189,1.4480183134588687
24982,2864975,-2.522223575280646
25313,2876015,-1.0275450052018897
25512,2887635,0.45697893951707474
26259,2928605,1.689500227065489
26149,2931696,1.0987059987778411
26343,2932661,0.6136320638495611
26646,2940218,-0.4466299571044756
26678,2941890,1.2014946901046146
26798,2949064,0.5788402352365245
26967,2956808,0.9536611882889502
26967,2957382,-0.5185621461918942
26974,2957949,-0.28955022575606787
27060,2964278,-2.2809376242332995
27060,2965110,-0.5113224315086632
27126,2966533,-0.2616385844328746
27135,2969654,-2.9558430725085643
27141,2971444,-0.39711499923547594
27191,2983989,1.2097627190118045
27208,2987611,0.21517642077981425
27435,3002267,-1.2691980269092178
27544,3007193,1.0987059987778411
27545,3007797,0.1298545362346511
27552,3009460,-0.9117998595241043
27636,3016038,1.5057874389060366
27716,3017849,-0.8612179669779894
27719,3041263,1.7369695767988822
28002,3044565,2.2804402130135464
28076,3046377,-2.37244997414415
28109,3050714,-0.6276488408106318
28764,3069581,-2.56596303860655
28933,3073142,-0.7642767899007962
29071,3079809,1.6737616674334863
29160,3083023,-0.48245481778493293
29956,3094316,-2.8868048072066212
29956,3094837,-0.39711499923547594
30159,3097278,-1.9849671950343677
30172,3098675,-1.293310180505033
30180,3100103,1.3789850012047438
30224,3102298,-0.8544412648098142
