obj_id,frame,stim_heading
5601,480753,0.0762098220898984
8240,1238769,0.45697893951707474
13192,2747986,-2.467978210605599
13364,2804719,0.2677210600780444
17448,6534484,-0.5258095023719596
17488,6535682,-0.972791795103502
17650,6550526,-1.5177773158435517
18282,6605410,-2.5331374762191654
18731,6642146,-1.9499442537906089
18877,6659095,-2.4572112521815273
19491,6694791,1.264583230099333
20024,6723603,-2.916781671450672
20271,6790478,-1.3648103452569216
20271,6794695,-2.019644683597023
20632,6811782,2.163158191333095
20634,6812638,0.4663504822090419
20680,6831585,-0.5185621461918942
20771,6916087,-2.3517189992754
21531,6949579,-0.642184980327416
21608,6992344,-2.37244997414415
21610,6992898,-1.0196553540068793
21819,7110395,-0.8201953001935671
21946,7138244,0.29881740294948617
21960,7201158,-1.8791931203046757
22106,7219906,-2.4357785282392825
22667,7318794,0.38957746873519383
22669,7322710,1.476637540201523
22705,7324182,-0.48245481778493293
22987,7356842,-1.781473002829222
23230,7435609,-2.425117336295155
23279,7439693,1.0720909933214113
23414,7466048,1.816458350456731
23869,7802614,-2.4357785282392825
24020,7854005,-0.4968689036373094
24022,7854844,0.3295244618768686
24027,7855534,-1.5746579596456225
24110,7892404,-1.6504481753273008
24650,8078836,1.476637540201523
24734,8116894,-1.1396910804967328
25653,8415971,-1.7110370830388195
25686,8429781,1.7052862080369176
26399,8569595,-0.8476397252689386
